transcript_10 scaffold_0 6 GL831247.1 17
transcript_3775 scaffold_1196 0 GL831538.1 1
transcript_3775 scaffold_1196 0 GL831763.1 1
transcript_3775 scaffold_1196 0 GL831378.1 10
transcript_3775 scaffold_1196 0 GL831538.1 10
transcript_3775 scaffold_1196 0 GL831378.1 12
transcript_3775 scaffold_1196 0 GL831538.1 12
transcript_3775 scaffold_1196 0 GL831378.1 14
transcript_3775 scaffold_1196 0 GL831538.1 14
transcript_3775 scaffold_1196 0 GL831378.1 16
transcript_3775 scaffold_1196 0 GL831342.1 17
transcript_3775 scaffold_1196 0 GL831538.1 17
transcript_3775 scaffold_1196 0 GL831378.1 18
transcript_3775 scaffold_1196 0 GL831342.1 19
transcript_3775 scaffold_1196 0 GL831538.1 19
transcript_3775 scaffold_1196 0 GL831378.1 2
transcript_3775 scaffold_1196 0 GL831378.1 20
transcript_3775 scaffold_1196 0 GL831342.1 21
transcript_3775 scaffold_1196 0 GL831538.1 21
transcript_3775 scaffold_1196 0 GL831342.1 23
transcript_3775 scaffold_1196 0 GL831538.1 23
transcript_3775 scaffold_1196 0 GL831342.1 25
transcript_3775 scaffold_1196 0 GL831538.1 26
transcript_3775 scaffold_1196 0 GL831342.1 27
transcript_3775 scaffold_1196 0 GL831378.1 28
transcript_3775 scaffold_1196 0 GL831342.1 29
transcript_3775 scaffold_1196 0 GL831538.1 29
transcript_3775 scaffold_1196 0 GL831538.1 3
transcript_3775 scaffold_1196 0 GL831342.1 31
transcript_3775 scaffold_1196 0 GL831378.1 31
transcript_3775 scaffold_1196 0 GL831538.1 31
transcript_3775 scaffold_1196 0 GL831342.1 33
transcript_3775 scaffold_1196 0 GL831378.1 33
transcript_3775 scaffold_1196 0 GL831342.1 35
transcript_3775 scaffold_1196 0 GL831378.1 35
transcript_3775 scaffold_1196 0 GL831378.1 37
transcript_3775 scaffold_1196 0 GL831342.1 39
transcript_3775 scaffold_1196 0 GL831378.1 39
transcript_3775 scaffold_1196 0 GL831378.1 4
transcript_3775 scaffold_1196 0 GL831488.1 4
transcript_3775 scaffold_1196 0 GL831342.1 41
transcript_3775 scaffold_1196 0 GL831378.1 41
transcript_3775 scaffold_1196 0 GL831342.1 43
transcript_3775 scaffold_1196 0 GL831378.1 43
transcript_3775 scaffold_1196 0 GL831342.1 45
transcript_3775 scaffold_1196 0 GL831378.1 45
transcript_3775 scaffold_1196 0 GL831342.1 47
transcript_3775 scaffold_1196 0 GL831378.1 47
transcript_3775 scaffold_1196 0 GL831342.1 49
transcript_3775 scaffold_1196 0 GL831378.1 49
transcript_3775 scaffold_1196 0 GL831342.1 5
transcript_3775 scaffold_1196 0 GL831538.1 5
transcript_3775 scaffold_1196 0 GL831342.1 51
transcript_3775 scaffold_1196 0 GL831378.1 51
transcript_3775 scaffold_1196 0 GL831342.1 53
transcript_3775 scaffold_1196 0 GL831378.1 53
transcript_3775 scaffold_1196 0 GL831342.1 55
transcript_3775 scaffold_1196 0 GL831378.1 55
transcript_3775 scaffold_1196 0 GL831342.1 57
transcript_3775 scaffold_1196 0 GL831378.1 57
transcript_3775 scaffold_1196 0 GL831342.1 59
transcript_3775 scaffold_1196 0 GL831378.1 59
transcript_3775 scaffold_1196 0 GL831378.1 6
transcript_3775 scaffold_1196 0 GL831488.1 6
transcript_3775 scaffold_1196 0 GL831342.1 61
transcript_3775 scaffold_1196 0 GL831378.1 61
transcript_3775 scaffold_1196 0 GL831378.1 63
transcript_3775 scaffold_1196 0 GL831342.1 64
transcript_3775 scaffold_1196 0 GL831378.1 65
transcript_3775 scaffold_1196 0 GL831342.1 66
transcript_3775 scaffold_1196 0 GL831378.1 67
transcript_3775 scaffold_1196 0 GL831342.1 68
transcript_3775 scaffold_1196 0 GL831342.1 7
transcript_3775 scaffold_1196 0 GL831342.1 70
transcript_3775 scaffold_1196 0 GL831378.1 71
transcript_3775 scaffold_1196 0 GL831342.1 72
transcript_3775 scaffold_1196 0 GL831378.1 73
transcript_3775 scaffold_1196 0 GL831342.1 74
transcript_3775 scaffold_1196 0 GL831342.1 76
transcript_3775 scaffold_1196 0 GL831342.1 78
transcript_3775 scaffold_1196 0 GL831378.1 8
transcript_3775 scaffold_1196 0 GL831538.1 8
transcript_37752 scaffold_696 34 GL831262.1 101
transcript_37752 scaffold_696 34 GL831147.1 16
transcript_37752 scaffold_696 34 GL831262.1 175
transcript_37752 scaffold_696 34 GL831262.1 25
transcript_37752 scaffold_696 34 GL831134.1 339
transcript_37752 scaffold_696 34 GL831134.1 385
transcript_37752 scaffold_696 34 GL831221.1 42
transcript_37752 scaffold_696 34 GL831147.1 452
transcript_37752 scaffold_696 34 GL831200.1 469
transcript_37752 scaffold_696 34 GL831200.1 5
transcript_37752 scaffold_696 34 GL831200.1 534
transcript_37752 scaffold_696 34 GL831262.1 54
transcript_37752 scaffold_696 34 GL831147.1 59
transcript_37752 scaffold_696 34 GL831147.1 600
transcript_37752 scaffold_696 34 GL831147.1 605
transcript_37752 scaffold_696 34 GL831147.1 636
transcript_37752 scaffold_696 34 GL831147.1 641
transcript_37752 scaffold_696 34 GL831134.1 706
transcript_37752 scaffold_696 34 GL831134.1 81
transcript_37754 scaffold_696 35 GL831429.1 7
transcript_37755 scaffold_696 36 GL831429.1 5
transcript_37759 scaffold_696 37 GL831510.1 1
transcript_37759 scaffold_696 37 GL831294.1 10
transcript_37759 scaffold_696 37 GL831357.1 16
transcript_37759 scaffold_696 37 GL831301.1 22
transcript_37759 scaffold_696 37 GL831336.1 4
transcript_37761 scaffold_696 38 GL831259.1 25
transcript_37761 scaffold_696 38 GL831204.1 254
transcript_37761 scaffold_696 38 GL831259.1 27
transcript_37761 scaffold_696 38 GL831436.1 35
transcript_37761 scaffold_696 38 GL831313.1 37
transcript_37761 scaffold_696 38 GL831213.1 58
transcript_37761 scaffold_696 38 GL831313.1 7
transcript_37761 scaffold_696 38 GL831259.1 77
transcript_37761 scaffold_696 38 GL831213.1 78
transcript_37762 scaffold_696 39 GL831429.1 62
transcript_37763 scaffold_696 40 GL831429.1 3
transcript_37764 scaffold_696 41 GL831190.1 112
transcript_37764 scaffold_696 41 GL831203.1 126
transcript_37764 scaffold_696 41 GL831203.1 151
transcript_37764 scaffold_696 41 GL831181.1 178
transcript_37764 scaffold_696 41 GL831428.1 191
transcript_37764 scaffold_696 41 GL831190.1 212
transcript_37764 scaffold_696 41 GL831200.1 238
transcript_37764 scaffold_696 41 GL831203.1 240
transcript_37764 scaffold_696 41 GL831203.1 28
transcript_37764 scaffold_696 41 GL831190.1 296
transcript_37764 scaffold_696 41 GL831428.1 296
transcript_37764 scaffold_696 41 GL831181.1 321
transcript_37764 scaffold_696 41 GL831203.1 325
transcript_37764 scaffold_696 41 GL831203.1 394
transcript_37764 scaffold_696 41 GL831190.1 407
transcript_37764 scaffold_696 41 GL831181.1 423
transcript_37764 scaffold_696 41 GL831203.1 453
transcript_37764 scaffold_696 41 GL831428.1 465
transcript_37764 scaffold_696 41 GL831190.1 470
transcript_37764 scaffold_696 41 GL831428.1 49
transcript_37764 scaffold_696 41 GL831181.1 503
transcript_37764 scaffold_696 41 GL831190.1 560
transcript_37764 scaffold_696 41 GL831190.1 610
transcript_37764 scaffold_696 41 GL831190.1 684
transcript_37765 scaffold_697 0 GL831191.1 21
transcript_37768 scaffold_697 1 GL831191.1 16
transcript_37768 scaffold_697 1 GL831191.1 18
transcript_37768 scaffold_697 1 GL831191.1 20
transcript_37768 scaffold_697 1 GL831137.1 629
transcript_3777 scaffold_1197 0 GL831256.1 17
transcript_3777 scaffold_1197 0 GL831271.1 25
transcript_3777 scaffold_1197 0 GL831271.1 34
transcript_3777 scaffold_1197 0 GL831576.1 4
transcript_3777 scaffold_1197 0 GL832232.1 4
transcript_3777 scaffold_1197 0 GL831271.1 66
transcript_3777 scaffold_1197 0 GL831732.1 7
transcript_3777 scaffold_1197 0 GL831271.1 73
transcript_3777 scaffold_1197 0 GL831271.1 99
transcript_37771 scaffold_697 2 GL831191.1 15
transcript_37777 scaffold_697 3 GL831191.1 13
transcript_37778 scaffold_697 4 GL831191.1 12
transcript_37779 scaffold_697 5 GL831191.1 11
transcript_3778 scaffold_1197 1 GL831344.1 34
transcript_37780 scaffold_697 6 GL831191.1 10
transcript_37780 scaffold_697 6 GL831268.1 115
transcript_37781 scaffold_697 7 GL831191.1 9
transcript_37782 scaffold_697 8 GL831191.1 4
transcript_37782 scaffold_697 8 GL831191.1 6
transcript_37782 scaffold_697 8 GL831191.1 8
transcript_37784 scaffold_697 9 GL831191.1 2
transcript_37785 scaffold_697 10 GL831191.1 0
transcript_37785 scaffold_697 10 GL831191.1 1
transcript_37787 scaffold_698 0 GL831230.1 29
transcript_37788 scaffold_698 1 GL831230.1 31
transcript_37789 scaffold_698 2 GL831230.1 30
transcript_37789 scaffold_698 2 GL831230.1 32
transcript_37793 scaffold_698 3 GL831230.1 35
transcript_37794 scaffold_698 4 GL831230.1 36
transcript_37794 scaffold_698 4 GL831230.1 38
transcript_37797 scaffold_698 5 GL831230.1 39
transcript_37799 scaffold_698 6 GL831230.1 40
transcript_3780 scaffold_1198 0 GL831279.1 29
transcript_37800 scaffold_698 7 GL831230.1 41
transcript_37801 scaffold_698 8 GL831230.1 42
transcript_37802 scaffold_698 9 GL831230.1 43
transcript_37803 scaffold_698 10 GL831230.1 44
transcript_37805 scaffold_698 11 GL831230.1 45
transcript_37806 scaffold_698 12 GL831141.1 308
transcript_37806 scaffold_698 12 GL831230.1 46
transcript_37807 scaffold_698 13 GL831230.1 47
transcript_37808 scaffold_698 14 GL831230.1 48
transcript_3781 scaffold_12 0 GL831152.1 57
transcript_37810 scaffold_698 15 GL831230.1 49
transcript_37812 scaffold_698 16 GL831230.1 50
transcript_37813 scaffold_698 17 GL831230.1 52
transcript_37814 scaffold_698 18 GL831230.1 53
transcript_37815 scaffold_698 19 GL831230.1 54
transcript_37816 scaffold_698 20 GL831230.1 55
transcript_37817 scaffold_698 21 GL831230.1 56
transcript_37818 scaffold_698 22 GL831230.1 57
transcript_37819 scaffold_698 23 GL831230.1 58
transcript_3782 scaffold_12 1 GL831152.1 67
transcript_37820 scaffold_698 24 GL831230.1 59
transcript_37823 scaffold_699 0 GL831205.1 122
transcript_37823 scaffold_699 0 GL831160.1 123
transcript_37823 scaffold_699 0 GL831205.1 144
transcript_37823 scaffold_699 0 GL831205.1 179
transcript_37823 scaffold_699 0 GL831205.1 20
transcript_37823 scaffold_699 0 GL831160.1 208
transcript_37823 scaffold_699 0 GL831166.1 21
transcript_37823 scaffold_699 0 GL831160.1 249
transcript_37823 scaffold_699 0 GL831160.1 274
transcript_37823 scaffold_699 0 GL831160.1 308
transcript_37823 scaffold_699 0 GL831160.1 322
transcript_37823 scaffold_699 0 GL831166.1 359
transcript_37823 scaffold_699 0 GL831477.1 4
transcript_37823 scaffold_699 0 GL831150.1 5
transcript_37823 scaffold_699 0 GL831166.1 59
transcript_37823 scaffold_699 0 GL831205.1 69
transcript_37823 scaffold_699 0 GL831166.1 88
transcript_37823 scaffold_699 0 GL831205.1 96
transcript_37823 scaffold_699 0 GL831205.1 99
transcript_37824 scaffold_699 1 GL831135.1 20
transcript_37825 scaffold_699 2 GL831135.1 21
transcript_37825 scaffold_699 2 GL831141.1 551
transcript_37826 scaffold_699 3 GL831135.1 22
transcript_37827 scaffold_699 4 GL831135.1 23
transcript_37829 scaffold_699 5 GL831135.1 24
transcript_3783 scaffold_12 2 GL831155.1 63
transcript_3783 scaffold_12 2 GL831152.1 68
transcript_37831 scaffold_699 6 GL831135.1 25
transcript_37832 scaffold_699 7 GL831290.1 2
transcript_37832 scaffold_699 7 GL831135.1 26
transcript_37832 scaffold_699 7 GL831135.1 28
transcript_37832 scaffold_699 7 GL831135.1 32
transcript_37832 scaffold_699 7 GL831290.1 5
transcript_37833 scaffold_699 8 GL831290.1 10
transcript_37833 scaffold_699 8 GL831204.1 116
transcript_37833 scaffold_699 8 GL831135.1 33
transcript_37834 scaffold_699 9 GL831135.1 34
transcript_37835 scaffold_699 10 GL831135.1 35
transcript_37836 scaffold_699 11 GL831135.1 36
transcript_37838 scaffold_7 0 GL831184.1 0
transcript_37838 scaffold_7 0 GL831156.1 194
transcript_37838 scaffold_7 0 GL831217.1 29
transcript_37838 scaffold_7 0 GL831157.1 376
transcript_37838 scaffold_7 0 GL831157.1 420
transcript_37838 scaffold_7 0 GL831149.1 61
transcript_3784 scaffold_12 3 GL831152.1 69
transcript_37840 scaffold_7 1 GL831149.1 60
transcript_37841 scaffold_7 2 GL831211.1 100
transcript_37841 scaffold_7 2 GL831262.1 11
transcript_37841 scaffold_7 2 GL831276.1 111
transcript_37841 scaffold_7 2 GL831211.1 162
transcript_37841 scaffold_7 2 GL831149.1 184
transcript_37841 scaffold_7 2 GL831149.1 229
transcript_37841 scaffold_7 2 GL831211.1 258
transcript_37841 scaffold_7 2 GL831290.1 30
transcript_37841 scaffold_7 2 GL831149.1 321
transcript_37841 scaffold_7 2 GL831262.1 48
transcript_37841 scaffold_7 2 GL831149.1 50
transcript_37841 scaffold_7 2 GL831211.1 54
transcript_37841 scaffold_7 2 GL831149.1 59
transcript_37841 scaffold_7 2 GL831276.1 65
transcript_37841 scaffold_7 2 GL831211.1 70
transcript_37841 scaffold_7 2 GL831276.1 81
transcript_37842 scaffold_7 3 GL831149.1 58
transcript_37843 scaffold_7 4 GL831149.1 57
transcript_37846 scaffold_7 5 GL831149.1 56
transcript_37847 scaffold_7 6 GL831149.1 55
transcript_37848 scaffold_7 7 GL831149.1 54
transcript_37849 scaffold_7 8 GL831149.1 47
transcript_37849 scaffold_7 8 GL831149.1 49
transcript_37849 scaffold_7 8 GL831149.1 52
transcript_3785 scaffold_12 4 GL831152.1 70
transcript_37850 scaffold_7 9 GL831149.1 46
transcript_37852 scaffold_7 10 GL831149.1 11
transcript_37852 scaffold_7 10 GL831149.1 118
transcript_37852 scaffold_7 10 GL831149.1 125
transcript_37852 scaffold_7 10 GL831149.1 128
transcript_37852 scaffold_7 10 GL831314.1 13
transcript_37852 scaffold_7 10 GL831149.1 131
transcript_37852 scaffold_7 10 GL831149.1 139
transcript_37852 scaffold_7 10 GL831149.1 14
transcript_37852 scaffold_7 10 GL831149.1 143
transcript_37852 scaffold_7 10 GL831149.1 149
transcript_37852 scaffold_7 10 GL831149.1 154
transcript_37852 scaffold_7 10 GL831149.1 165
transcript_37852 scaffold_7 10 GL831149.1 17
transcript_37852 scaffold_7 10 GL831149.1 171
transcript_37852 scaffold_7 10 GL831149.1 19
transcript_37852 scaffold_7 10 GL831149.1 21
transcript_37852 scaffold_7 10 GL831187.1 227
transcript_37852 scaffold_7 10 GL831149.1 27
transcript_37852 scaffold_7 10 GL831149.1 33
transcript_37852 scaffold_7 10 GL831149.1 35
transcript_37852 scaffold_7 10 GL831149.1 38
transcript_37852 scaffold_7 10 GL831149.1 4
transcript_37852 scaffold_7 10 GL831149.1 42
transcript_37852 scaffold_7 10 GL831149.1 44
transcript_37852 scaffold_7 10 GL831200.1 536
transcript_37852 scaffold_7 10 GL831200.1 540
transcript_37852 scaffold_7 10 GL831456.1 57
transcript_37852 scaffold_7 10 GL831314.1 6
transcript_37854 scaffold_7 11 GL831149.1 0
transcript_37854 scaffold_7 11 GL831149.1 1
transcript_37854 scaffold_7 11 GL831149.1 3
transcript_37855 scaffold_7 12 GL831151.1 692
transcript_37856 scaffold_7 13 GL831151.1 691
transcript_37856 scaffold_7 13 GL831172.1 87
transcript_37858 scaffold_7 14 GL831151.1 688
transcript_37858 scaffold_7 14 GL831151.1 690
transcript_37859 scaffold_7 15 GL831151.1 687
transcript_3786 scaffold_12 5 GL831355.1 14
transcript_3786 scaffold_12 5 GL831192.1 140
transcript_3786 scaffold_12 5 GL831166.1 283
transcript_3786 scaffold_12 5 GL831152.1 64
transcript_3786 scaffold_12 5 GL831152.1 71
transcript_3786 scaffold_12 5 GL831152.1 73
transcript_37860 scaffold_7 16 GL831456.1 38
transcript_37860 scaffold_7 16 GL831456.1 40
transcript_37860 scaffold_7 16 GL831146.1 592
transcript_37860 scaffold_7 16 GL831146.1 596
transcript_37860 scaffold_7 16 GL831151.1 681
transcript_37860 scaffold_7 16 GL831151.1 684
transcript_37860 scaffold_7 16 GL831151.1 686
transcript_37862 scaffold_7 17 GL831151.1 680
transcript_37863 scaffold_7 18 GL831151.1 107
transcript_37863 scaffold_7 18 GL831267.1 144
transcript_37863 scaffold_7 18 GL831140.1 145
transcript_37863 scaffold_7 18 GL831140.1 164
transcript_37863 scaffold_7 18 GL831369.1 17
transcript_37863 scaffold_7 18 GL831267.1 2
transcript_37863 scaffold_7 18 GL831151.1 264
transcript_37863 scaffold_7 18 GL831140.1 27
transcript_37863 scaffold_7 18 GL831140.1 273
transcript_37863 scaffold_7 18 GL831445.1 29
transcript_37863 scaffold_7 18 GL831369.1 31
transcript_37863 scaffold_7 18 GL831369.1 35
transcript_37863 scaffold_7 18 GL831140.1 456
transcript_37863 scaffold_7 18 GL831151.1 507
transcript_37863 scaffold_7 18 GL831151.1 510
transcript_37863 scaffold_7 18 GL831140.1 590
transcript_37863 scaffold_7 18 GL831151.1 61
transcript_37863 scaffold_7 18 GL831140.1 628
transcript_37863 scaffold_7 18 GL831151.1 651
transcript_37863 scaffold_7 18 GL831151.1 663
transcript_37863 scaffold_7 18 GL831151.1 679
transcript_37863 scaffold_7 18 GL831267.1 72
transcript_37863 scaffold_7 18 GL831140.1 727
transcript_37863 scaffold_7 18 GL831140.1 827
transcript_37863 scaffold_7 18 GL831140.1 906
transcript_37863 scaffold_7 18 GL831140.1 971
transcript_37863 scaffold_7 18 GL831140.1 990
transcript_37865 scaffold_7 19 GL831151.1 678
transcript_37867 scaffold_7 20 GL831151.1 677
transcript_37868 scaffold_7 21 GL831151.1 676
transcript_37869 scaffold_7 22 GL831151.1 675
transcript_37870 scaffold_7 23 GL831151.1 674
transcript_37872 scaffold_7 24 GL831258.1 121
transcript_37872 scaffold_7 24 GL831151.1 673
transcript_37873 scaffold_7 25 GL831151.1 671
transcript_37874 scaffold_7 26 GL831151.1 670
transcript_37875 scaffold_7 27 GL831151.1 666
transcript_37877 scaffold_7 28 GL831151.1 665
transcript_37878 scaffold_7 29 GL831151.1 664
transcript_37879 scaffold_7 30 GL831151.1 662
transcript_37880 scaffold_7 31 GL831151.1 661
transcript_37881 scaffold_7 32 GL831151.1 660
transcript_37882 scaffold_7 33 GL831151.1 659
transcript_37883 scaffold_7 34 GL831151.1 658
transcript_37884 scaffold_7 35 GL831151.1 657
transcript_37885 scaffold_7 36 GL831151.1 656
transcript_37886 scaffold_7 37 GL831151.1 655
transcript_37887 scaffold_7 38 GL831151.1 654
transcript_37888 scaffold_7 39 GL831314.1 36
transcript_37888 scaffold_7 39 GL831151.1 650
transcript_37888 scaffold_7 39 GL831151.1 653
transcript_3789 scaffold_12 6 GL831160.1 255
transcript_3789 scaffold_12 6 GL831152.1 75
transcript_3789 scaffold_12 6 GL831152.1 83
transcript_37890 scaffold_7 40 GL831227.1 144
transcript_37892 scaffold_7 41 GL831292.1 148
transcript_37892 scaffold_7 41 GL831264.1 26
transcript_37892 scaffold_7 41 GL831151.1 649
transcript_37893 scaffold_7 42 GL831151.1 648
transcript_37894 scaffold_7 43 GL831151.1 647
transcript_37895 scaffold_7 44 GL831151.1 641
transcript_37895 scaffold_7 44 GL831151.1 644
transcript_37895 scaffold_7 44 GL831151.1 646
transcript_37896 scaffold_7 45 GL831151.1 643
transcript_37897 scaffold_7 46 GL831151.1 642
transcript_37898 scaffold_7 47 GL831151.1 640
transcript_37899 scaffold_7 48 GL831151.1 638
transcript_37900 scaffold_7 49 GL831151.1 637
transcript_37901 scaffold_7 50 GL831151.1 636
transcript_37902 scaffold_7 51 GL831151.1 635
transcript_37903 scaffold_7 52 GL831151.1 634
transcript_37904 scaffold_7 53 GL831151.1 633
transcript_37905 scaffold_7 54 GL831151.1 632
transcript_37906 scaffold_7 55 GL831151.1 631
transcript_37907 scaffold_7 56 GL831194.1 134
transcript_37907 scaffold_7 56 GL831151.1 628
transcript_37907 scaffold_7 56 GL831151.1 630
transcript_37908 scaffold_7 57 GL831151.1 627
transcript_37920 scaffold_7 58 GL831151.1 626
transcript_37921 scaffold_7 59 GL831151.1 625
transcript_37922 scaffold_7 60 GL831151.1 624
transcript_37923 scaffold_7 61 GL831151.1 623
transcript_37925 scaffold_7 62 GL831151.1 618
transcript_37926 scaffold_7 63 GL831258.1 130
transcript_37926 scaffold_7 63 GL831396.1 21
transcript_37926 scaffold_7 63 GL831367.1 28
transcript_37926 scaffold_7 63 GL831151.1 611
transcript_37926 scaffold_7 63 GL831151.1 613
transcript_37926 scaffold_7 63 GL831151.1 615
transcript_37926 scaffold_7 63 GL831151.1 617
transcript_37926 scaffold_7 63 GL831138.1 840
transcript_37926 scaffold_7 63 GL831138.1 958
transcript_37927 scaffold_7 64 GL831151.1 610
transcript_37929 scaffold_7 65 GL831151.1 609
